 穆里尼奥下课，索尔斯克亚接班，曼联进攻群争着复苏，从博格巴到马夏尔再到拉什福德，然后是3场3球的卢卡库，而坐享队内第一高薪的桑切斯，也让人看到了复苏的兆头，连续两场比赛送上精彩助攻。不过让魔蜜担心的是，374大腿受伤主动要求换人，好在伤势似乎并不严重。,0.997673075
切尔西主场对阵哈德斯菲尔德，萨里继续安排伊瓜因首发登场，这是阿根廷人来到斯坦福桥球场之后连续第三场比赛首发。对阵谢周三首发球员最低分，对阵伯恩茅斯0射门，伊瓜因承受着巨大的压力。但是，萨里依然给了他无条件的信任。这次，萨里的信任收到了回报。,0.997563617
不同于曼联集中封锁左路的非对称式压迫，利物浦的压迫追求大空间内的完全覆盖，三线间衔接时的细节非常讲究。得益于自身强大的跑动覆盖能力，红军的三名前锋可以压制整条后防线。马内和萨拉赫“照顾”中卫和边卫，菲尔米诺能够切断门将和拖后中场之间的连线，三叉戟的逼抢只是起到了压制作用，真正夺取球权的是后的中场和卫线球员，他们断球的方式就是突然实施上抢。,0.997557132
就像J罗一样，纳英戈兰同样受到了伤病的影响，在转投国米之后，他很难在90分钟里保持出色的表现。这样的情况会继续吗？目前还不清楚，斯帕莱蒂很看好纳英戈兰，甚至为了签入比利时人而放弃了桑顿和扎尼奥洛，一旦纳英戈兰恢复状态的话，那么国米主帅还是会给他机会。,0.996795992
而前曼联锋霸贝尔巴托夫同样也预期老东家取胜：“我期待一场非常紧凑的比赛，因为这些比赛通常如此，现在曼联信心十足，博格巴处在状态巅峰，我认为他们可以击败利物浦，并且让争冠更加激烈。利物浦对拜仁踢得很艰难，而曼联在击败切尔西后士气高涨。这对于热刺来说是一个好消息，我认为他们还在夺冠行列中，而且凯恩也即将复出。”,0.99670231
月2日讯 不论是比赛的场面、进球数还是激烈程度，北伦敦德比都堪称世界上最引人注目的德比战之一。阿森纳、热刺曾奉献过联手打入9球的好戏，热刺也曾有过补时阶段连入两球扳平的神奇一幕，而加斯科因、亨利、范佩西这样的传奇球星都曾在北伦敦德比留下令人难忘的镜头。,0.995958439
“但这样可能扰乱对方的部署，我知道接下来会发生什么。为什么冒险？我知道原因，因为我们已经进行了技术分析，我也知道我们需要什么，这就是我用费鸟打中卫的原因。”曼城有奥塔门迪、斯通斯、拉波尔特这样的优秀中卫，为什么让费鸟客串呢？瓜帅成竹在胸。“很多时候同一位置会有几名优秀球员，但当球员持开放态度，愿意接受改变时，一切都很简单了。你在训练中和他谈话，他告诉你‘我能做到’。”,0.995641449
在与热刺赛后，博格巴接受采访时期就暗讽道：“我知道马蒂奇就在我们身后，因此我可以放心地去前压进攻。而不是像之前一样投身于防守，这不是我的特点。这也是索帅所安排的，是他激发我的潜能。”对于穆帅在位，博格巴是明显的不爽，而对于新帅索尔斯克亚，法国人恨不得把他一直留在队中。,0.995601034
从投票看，孙兴慜的优势下滑明显，而这也可以充分说明首次48%的支持率肯定有饭圈打投的现象存在。 值得一提的是，在这次的球迷票选活动中，候选人一共有44个，其中并没有武磊的名字，一旦武磊在候选人名单中，凭借着中国球迷的基数，武磊在这一评选中高居首位没有悬念。（小飞）,0.995326414
随后话题再次回到欧冠，索帅被问到如何激发球队的士气逆转巴黎，对此曼联主帅说：“我也不知道是怎样做到的，我也不知道其他方法。埃雷拉、博格巴和马蒂奇不能上是困难的，因为他们踢得很好，这也给了我机会看看其他球员的表现，我无法控制有多少球员伤缺。”,0.995045763
看到我手里拿着的首发名单，他说最喜欢卢克肖和拉什福德，尤其是拉什福德，是很多青训球员的榜样，他在球场上很顽强。谈及让他觉得最难忘的赛季，他提到了1999年获得三冠王的时候，那是段美好的回忆，当然现在曼联的目标是保证前四，争取下赛季的欧冠名额。而对于这个赛季冠军的最终归属，老爷爷斩钉截铁地说虽然曼联夺冠是最好，但是曼城也可以，利物浦绝对不行，他们得一直是零冠。,0.99486576
和穆帅时期相比，索尔斯克亚给曼联最显著的变化，除了成绩，就是球队变得更加开心、快乐，索帅表示这与弗格森关系密切：“他是我的导师，公平地说，他对我的影响非常深刻，他对待人的方式，他作为俱乐部主教练的方式，他如何让25名国际球员开心，渴望进步，也包括工作人员和周围的人。从2003年开始，我就开始做记录，学习他在不同或特定的情况下做了些什么。毫无疑问，我已经和他联系过了，因为没有人比他更好，能给我一些建议了。”,0.994832676
本场比赛之前，利物浦处于榜首位置而且领先曼城7分，只要能贡献伊蒂哈德球场，他们的争冠道路将一片坦途。不过，克洛普在赛前却十分谨慎，“人们都在说我们很可能会在客场取胜曼城，这个说法是不真实的。在我看来，瓜迪奥拉是一位极其出色的主帅，曼城仍然是世界最佳球队。”,0.994774004
月5日讯 众所周知，索尔斯克亚成为曼联临时主帅后一直住在红魔御用的洛里酒店，就跟前任穆里尼奥一样。但其实索尔斯克亚在柴郡是有房产的，但却已经租给了别人，而且是利物浦头号中卫范迪克。如今，搬出酒店的索尔斯克亚正在找另一个住所，自己的家是回不去了。,0.994559159
在赛季开始的前7场比赛里，斯图里奇打入了4球，其中包括帮助红军在斯坦福桥以1比1战平对手打入的唯一进球，所有人都认为英格兰国脚终于恢复了状态。然而，事实却并非如此，自从对切尔西时的关键进球以来，斯图里奇始终没有破门，仅仅在10月份以4比0战胜贝尔格莱德红星一战时送出了1次助攻。,0.99432603
面对BBC体育采访，阿森纳主教练埃梅里表示，“阿森纳的表现配得上这场比赛的胜利。我们创造了不少得分机会，我们踢得非常不错。相比上半场比赛，阿森纳在下半场的表现可能有点低于正常水准。即便如此，我依然认为，凭借着阿森纳的表现，我们还应该打进一球才对。最重要的是，我们在主场球迷的支持下拿到了三分。我们要脚踏实地踢好每场比赛，就像今天这样。现在，我们感到非常高兴，阿森纳会再接再厉。”,0.994207231
英超群雄集体“冬眠”，有两个不得不考虑的因素。第一个是内因。众所周知，英超球队之所以拥有欧洲最强的整体购买力，是因为不断上涨的转播合同收入，而这主要归功于前CEO斯库达摩尔。正是他在谈判桌上的博弈，让英超的转播费翻了八倍，同时还抵抗住了来自豪门的巨大压力，继续坚守“蛋糕”均分的原则，造福所有俱乐部。,0.994196586
曼联原本准备在今年夏天花费8000万英镑为球队补强一名新的中后卫，现在，曼联可能将这笔钱用于引进桑乔，以加强球队在进攻端的表现。其实说到底，英超第一个亮相的00后是曼联培养出来的，正是英格兰U17那支冠军队中的队长安赫尔-戈麦斯，但现如今，在红魔得不到机会的戈麦斯在转会市场网站，连个身价都没有。,0.993989102
亨德森是利物浦中场的根基，他用短传和长传控制着球队的进攻方向和节奏，堪称利物浦中场的进攻节拍器。这名英格兰中场场均传球86.72次，成功了76.93次，成功率为89.5%，反观博格巴场均传球次数只有66.44次，成功率也是仅为84%。,0.993888845
希金博瑟姆指出，卢卡库和桑切斯游弋到边路充分利用了阿森纳边后卫助攻之后身后留下的空档，两队再次交锋，这样的战术或许将再次起到决定性作用，“阿森纳在进攻时依靠边后卫来带来宽度，所以他们的身后会留出空档，也因此会遇到麻烦。有时候你会说，‘没关系，我们有两名可以覆盖这些区域的防守型中场’，但问题在于，卢卡库和拉什福德会寻找不同的位置。”,0.993713931
之前英媒爆料，与热刺的关键一战，萨里将会继续使用科帕，可如今有所变化。萨里说：“现在还没有定首发门将是谁，我们必须做一个对整体团队都有利的决定，科帕犯了一个错误，而且是巨大的错误，他需要承担一些后果，如果是他首发，他必须要做好首发的准备，如果不是他，他也必须要做好坐板凳的准备。”,0.993464585
月20日讯 今年的夏天，美洲杯在巴西举办，阿根廷当然也会参加这届大赛。由于比赛在6月份开打，因此在三月份的热身赛也是球队考察球员的绝佳机会。前几日，阿根廷的足协主席表示梅西会在三月份回归国家队，他也肯定会参加今夏的美洲杯，但是对于阿圭罗、伊瓜因等老将是否回归国家队，足协主席没有表态。著名的体育媒体ESPN记者古斯塔沃爆料称，阿圭罗不会得到征召的机会，而伊瓜因的未来待定，阿根廷主帅斯卡罗尼在锋线上更看好迪巴拉、伊卡尔迪、小西蒙尼等人。,0.99341963
从领先7分到开赛前落后4分，利物浦这赛季的表现可谓是经历了“过山车”，特别是周六曼城在主场赢下沃特福德，压力已经完完全全来到了利物浦这边。虽然利物浦的左边后卫罗伯森在上场赛后发言说：“虽然利物浦现在落后了，但是我觉得压力来到了曼城这边，因为现在换我们是追赶者。”这样的言论来排解压力，但是赛前，面对伯恩利这样的保级区边缘球队，利物浦依旧不敢怠慢。我像往常的时间一样提前来到球队下榻的酒店，发现球队大巴已经提前开走了。,0.993251281
布莱顿上轮在主场1-1逼平阿森纳后最近4轮1平3负不胜，不过战平枪手还是给了球队很多信心。本轮布莱顿将坐镇主场迎战埃弗顿，休顿希望能将对阵枪手的出色发挥延续到这场比赛中，两队本赛季首回合交锋，布莱顿在客场1-3不敌埃弗顿，上一次坐镇主场，布莱顿1-1与埃弗顿战平。,0.99323968
元旦之前，西班牙《马卡报》曾经对阿扎尔目前的心态进行过一番详尽分析，按照该报记者何塞-菲利克斯-迪亚兹的说法，“阿扎尔当然愿意加盟皇马，然而切尔西毕竟对他有知遇之恩，可以说这个比利时人现在所拥有的一切，都是蓝军给予他的。因此，阿扎尔希望以光明正大的方式告别斯坦福桥球场，而绝对不愿意‘走后门’。”换句话说，只有在切尔西同意放人的情况下，阿扎尔才会离开斯坦福桥球场，他绝对不会以任何极端的方式来向蓝军施加压力。,0.993101122
哈德斯菲尔德已连续11轮不胜：作为目前在联赛中垫底的球队，哈德斯菲尔德不但距离安全区有12分的差距，而且这支球队已经连续11轮联赛不胜，他们上次在联赛中赢球，还要追溯到去年11月26日客场2-0战胜狼队的比赛，而在最近的11轮联赛中，这支球队1平10负仅仅拿到了1分。虽然切尔西近况不佳，但按照哈德斯菲尔德当前的这种状态，他们恐怕也很难从蓝桥抢分。,0.992905338
上周多家英国媒体接连报道曼城遭受欧足联和英足总调查，欧足联主要指控的内容是曼城违反财政公平法案，德国媒体《明镜周刊》披露曼城伪造赞助合同，虚构赞助费来增加俱乐部收入。英足总除了指控财政公平问题外，还指控曼城违规引入小球员、违规使用第三方所有权。,0.992898738
而萨拉赫的好朋友洛夫伦则趁机开起了队友的玩笑：“Mo已经离开，因此我现在有另一个新朋友Hamed Mahrous Ghaly，我喜欢这个。”值得一提的是，凭借昨晚的进球，萨拉赫也将自己的英超进球数增加到17球，比第二位的奥巴梅扬多2球，很有机会卫冕英超金靴。,0.992598743
虽然在上任之后，索尔斯克亚率领曼联豪取5连胜开局，但因为对手较弱，舆论还是普遍看好连续3年率领热刺跻身英超四强的波切蒂诺仍是今夏曼联新帅大热门，而在迎战热刺之前，索尔斯克亚终于谈到了波切蒂诺：“他的执教非常出色，有这样的传闻是有原因的，就是因为他干得很棒，但评论其他主教练不是我的工作，我要专注自己和我的球队。”,0.992256991
月21日讯 昨天的英媒爆料了曼联将很快续约西班牙中场埃雷拉的消息，而来自英国《每日邮报》的最新报道称，曼联和拉什福德的续约也接近尾声，红魔将向拉什福德开出一份20万英镑周薪的六年合同，双方有望续约到2025年。此前，传闻皇马有兴趣挖角拉什福德补强锋线。,0.992134437
鲁尼强调，“在战术上，范加尔是我合作过的最出色的主教练，在防守时，他让我们成为一个整体，每个人都知道自己的角色是什么，这让球队在进攻和防守时都更加一致。他赢得了一些奖杯，但并没有像大家希望的那么顺利。”在执教曼联的26年里，弗格森指挥了1226场比赛，赢得了38座奖杯。而范加尔在执教两年时间里指挥了103场比赛，赢得了足总杯冠军，胜率达到52%。,0.9919878
第26分钟，马内直传，菲尔米诺左路突入禁区底线倒三角回传，马内游弋到门前顺势推射破门，0-1！第74分钟，范迪克头球回顶失误，阿利松解围打中巴贝尔反弹，荷兰飞翼轻松打空门得手，1-1！对阵旧主破门的巴贝尔拒绝庆祝。第81分钟，萨拉赫禁区右侧左脚攻门被扑出，里科上手拉倒准备补射的马内，米尔纳主罚稳稳命中，1-2！最终红军在客场2-1击败富勒姆拿到3分，由于本轮曼城比赛延期，先赛1轮的利物浦积76分暂时超越曼城登顶。,0.991919552
本赛季，埃梅里的球队在主场场均得到2.5分，而在客场则只有1.4分。赛季至今，阿森纳在主场的分数仅低于曼城。阿森纳目前在英超主场已经14场保持不败，而且自2月在北伦敦德比里取胜以来，阿森纳近8个主场全胜。2014-15赛季，枪手曾经取得了主场九连胜。,0.991711229
月2日讯 曼城与利物浦一战毫无疑问将是决定英超冠军争夺走势的重要一战，两队门将的发挥将对比赛的胜负起到重要作用。在2017-18赛季，埃德森的出色发挥帮助曼城以创纪录的方式赢得了英超冠军，而在夏窗从罗马转投利物浦之后，阿利森也起到了同样重要的作用，那么，这两位门将之间的数据有什么不同呢？你更愿意你的球队里拥有那一名门将呢？,0.991562188
谈到自己的替补身份，吉鲁也是有些无奈，“现在我们不知道未来。会怎样？走着瞧吧”，吉鲁的无奈也源自于他对自己的自信，他有信心继续在最高水平的球队和最高的平台延续高水平的发挥，“我才32岁，但我还很年轻。身体状况非常好，当我在跑步机上进行测试时，我不得不说我有队内最好的成绩。”,0.991282185
卢卡库将会面对老东家切尔西，索尔斯克亚表示：“卢卡库给了我们一些东西，他和马夏尔、林加德不一样，他曾经和桑切斯都在足总杯上有过很好的表现，让我们拭目以待。”索尔斯克亚还暗示钟塔西和戈麦斯两位年轻人可以会有出色的表现：“年轻球员总能够在重要比赛中给你带来惊喜。”,0.991275163
自从上任以来，索尔斯克亚已经创造了一系列奇迹，他不禁帮助曼联迅速扭转颓势，而且让球队重新粘合成一个具有战斗力的团结集体。索尔斯克亚用自己的经验和智慧告诉曼联将士，他们应该成为什么样的球员，应该贡献什么样的表现。在作为弗格森爵士的球员生涯中，索尔斯克亚是让欧洲球队胆寒的球员。,0.990787151
过去这一周，曼市双喜临门。周三，曼城在古迪逊公园2-0击败埃弗顿，在多赛1场的情况下积62分，以净胜球的优势登顶英超积分榜。周六，曼联3-0轻取富勒姆，在先赛1场的情况下积51分，以1分优势力压切尔西，自本赛季揭幕战取胜以来，第一次杀入积分榜前四。,0.990758097
曼城的票是英超几大豪门中相对好买的一家，特别比赛是在周中还是打非Big6的队伍，开赛前几天还能在官网上查到余票。小编我原本估计来现场观赛的人不会很多，还是很悠闲地出发来到曼城，哪知道从曼城的Piccadilly站下来硬是等了整整两班车才挤了上去来到伊蒂哈德球场，车上基本都是去球场的曼城球迷。,0.990643916
随后，墨菲也再次怒赞萨拉赫，并且认为他会再次获得英超金靴：“我认为萨拉赫本赛季能够继续赢得英超金靴，本赛季他更多的出现在中路，而不是在边路，这与上个赛季不同，但是萨拉赫的移动与跑位非常出色，无论在哪个位置，他总是能够取得进球。本赛季的萨拉赫没有受到球迷的喝彩，这是因为大家对萨拉赫的期望太高了，上赛季人们对他更多的是惊喜。”,0.990520056
1958年的欧洲冠军杯，曼联在客场3-3战平了贝尔格莱德红星，并以总分5-4淘汰对手晋级1957/58赛季欧洲冠军杯四强。赛后第二天载有曼联全队的飞机从贝尔格莱德来到慕尼黑加油准备返回曼彻斯特，在风雪的天气下，飞机两次起飞都没有成功，当机长詹姆斯-泰恩于下午3点04分决定第三次尝试起飞时，由于飞机速度不足未能爬升而导致突然失速，飞机冲出跑道先后撞毁机场围栏和民房，最终断为两截并随即发生爆炸，灾难就这样发生了。,0.989622181
无它，热刺固有的倒霉属性，注定会在自身最脆弱的时候，将一番心血毁于一旦。新球场何时竣工仍无定数，落成剪彩之日却发现再无欧冠可踢，那就讽刺了。俱乐部主席利维豁出去盖了球场，原来的设想是藉欧冠连续入闱的东风，全方位压倒阿森纳和切尔西。至于盖球场是否像坊间传说的那样，更方便利维寻找下一个买家，且按下不表。热刺能不能保住前四，进而留住波切蒂诺，是更迫在眉睫的任务。,0.989144497
关键时刻，瓜迪奥拉做出了最正确的决定，第64分钟用阿圭罗换下马赫雷斯。仅仅5分钟后，坤神送出助攻，贝尔纳多-席尔瓦左脚外脚背劲射破门，吹响反扑号角，这也是葡萄牙国脚本赛季各项赛事攻入的第10球，已经比上赛季全季多进1球，另有10次助攻，成为第4位达到“两双”的曼城球员。,0.98870615
让我们一起来回顾这次让人惊掉下巴的失误。比赛进行到尾声，切尔西门将卡瓦列罗后场大脚开球，刚刚替补登场的吉鲁前场背对球门头球争顶后头球后蹭，皮球凑巧落到了特里皮尔脚下。作为英超顶级后卫，特里皮尔之前无数次的碰到过这种场景，只需要简单的出脚解围，或者回传门将，即可轻松化解险情。这一次，特里皮尔选择了回传。让人意外的是，洛里这时已经选择出击，皮球从他的身边滚过，就这么钻进了网窝。,0.988691501
由于和穆里尼奥关系日渐恶化，从去年夏天开始，博格巴离队的声音一直不断。在那段时间里，法国人的确想走，甚至有消息指出其经纪人拉伊奥拉已经与巴萨谈妥了一份为期五年的合同。但曼联却坚持不放人，毕竟两个赛季前，他们才刚刚以破纪录的身价签回了这名世界级中场。,0.988529281
月2日讯 英超第20轮后，英超豪门利物浦以54个积分位居榜首，而英超卫冕冠军曼城则以47分位居第二。在本周中，利物浦将会客场挑战曼城，这场榜首大战也是本轮联赛的焦点战。虽然目前红军积分领先，而且状态上佳，但是克洛普认为客场对战曼城的比赛会非常艰难，世界上任何一支球队都不会在客场对战曼城时奢望击败蓝月亮。,0.988437959
利物浦春节期间的“年味”格外浓厚，与今天利物浦的比赛可谓是形成了“双红汇”。对于当地的利物浦球迷来说，9天没有利物浦的主场比赛，实在是难熬。球迷的助威从球队离开酒店的那一刻就开始了，很多球迷早早地就等候在红军将士下榻的酒店旁边，为的就是早一点看看这些久违了的熟悉面孔。,0.988182288
最近6轮联赛利物浦平了4场，在积分榜上红军也被曼城反超，在本轮先赛的比赛中，曼城主场3-1轻松击败沃特福德，两队分差拉大到了4分。此役利物浦将坐镇主场迎战伯恩利，伯恩利刚遭遇2连败，克洛普当然希望在对手身上全取3分来追赶曼城，本赛季两队首回合交锋，利物浦在客场3-1击败伯恩利。,0.988088157
莱斯特城近7场不胜：莱斯特城近期状态非常低迷，上轮他们1比4惨败在水晶宫脚下遭遇英超三连败。最近7场各项赛事，蓝狐军团1平6负未尝胜绩，主帅普埃尔因此黯然下课。本场和布莱顿一战，莱斯特城将由斯托维尔和萨德尔暂时带领球队征战。自2016年9月联赛杯输给切尔西以来，莱斯特城在周二进行的14场主场比赛中10胜4平保持不败，此番换帅后的蓝狐军团能否找回胜利感觉？值得关注。,0.988069336
然而，索兰克很快就感受到了现实与理想的差距，2017-2018赛季，他仅仅代表利物浦首发过5次，只留下了1球1助的成绩单，而在新赛季他更是没有被克洛普列入到常规比赛名单之中，期间还因为受伤彻底缺席，迄今为止还没有在新赛季的英超出赛过。,0.987798431
26岁的孙兴慜已经步入了职业生涯的巅峰期，其全能身手及颇具侵略性的打法为观众们带来了很强的视觉冲击力。亚洲足球历史上不乏阿里-代伊、马达维基亚、卡里米、车范根和中田英寿这样履历不凡的旅欧攻击手，但像孙兴慜这样球风炸裂、打法极为欧化的球员还是凤毛麟角，他的突破和无死角的射门都是破密集防守的利器，中国队在亚洲杯上到底该采用何种方式却限制这枚核弹头？里皮和他的弟子们面临着严峻的考验。,0.987554634
当然，今年的西甲冬窗格外受到中国球迷的关注，武磊正式加盟西班牙人，令五大联赛中终于再次出现中国球员的身影。诚然，他西班牙人这支球队的中资背景，是武磊能够加盟的关键因素，但作为目前中国足坛最优秀的球员之一，武磊无疑有机会在欧洲闯出一片天。不知道亚洲杯上他的肩伤会对他的留洋之路产生怎样的影响，但至少，武磊本人以及中国足球，终于又向前迈出了一步。【】,0.987453846
波切蒂诺的热刺也晋级了本赛季的欧冠八强，极有可能会遇到C罗领衔的尤文图斯。在英超赛场上，热刺的表现并不稳定，虽然还存在理论上的争冠可能，但是距离榜首的曼城差距实在有点多，积分落后已经达到13分。想要在本赛季有所建树，将精力放在欧冠赛场似乎更为合理，毕竟只要再击败三个对手就有可能收获锦标。,0.987331023
英超球队的足总杯循例从第三轮打起，所以与布莱克浦一战，是埃梅里在这项最古老赛事中的首秀。不过在经历了魔鬼赛程的洗礼后，他适时作出大幅度轮换，与上轮联赛4-1富勒姆一战相比，阿森纳首发阵容有了6处变更，拉卡泽特、奥巴梅扬、扎卡、穆斯塔菲和莱诺连大名单都没进，贡多齐的名字出现在替补席。,0.986817297
“我要感谢我国家队生涯中所遇到的所有人，尤其是我的队友们，他们中的很多人都成为了我的朋友。我也要感谢所有和我共事过的教练们，同时也要感谢所有比利时队球迷，很多人在世界各地追随我们的比赛。我祝福比利时队在接下来的欧洲杯预选赛中取得成功，感谢比利时！”,0.986426633
曼城深陷魔鬼赛程：刚刚激战完阿森纳，接下来曼城的对手，无论是埃弗顿切尔西，还是伯恩茅斯、曼联，都在积分榜上排位比较靠前，此外，还有欧冠与沙尔克04的两回合恶战。道理显而易见，如果曼城能够挺过这一波艰难赛程，保证球队不会被利物浦甩开太远，那么“先难后易”的赛程就将是联赛冲刺期，曼城争冠的一大优势。如果，曼城能在魔鬼赛程期间进一步迫近与榜首分差，甚至反超，那更是对争冠而言有百利无一害。曼城能否在恐怖赛程里，踢出佳绩？,0.986348165
当然，客观的说曼联此役踢得并不算差，如果上半场第8、18分钟卢卡库、弗雷德那两记被门框挡出的射门能够进1个，或许比赛的结果将会变成另外的情形。此外，曼联在技术统计方面同样稍占上风：控球时间46.1%对53.9%，射门次数14对14，射正次数3对4，成功盘带4对7，传球成功率76%对81%……客场作战的红魔怎么看怎么占据一定的优势，但令人遗憾的是，足球比赛的胜负最终看的还是比分。或许利物浦名宿贾米-卡拉格的那番说辞更加公正，“今天的曼联实在是太不走运了”。,0.985735343
月12日讯 2-0战胜曼联之后，阿森纳确保进入前四，而且在剩余赛程上也具有一定的优势，没有了BIG6内战。不过枪手取得前四的前景依然不被看好，包括枪手名宿帕洛尔、马丁-基翁都认为枪手在争四的过程中依然会掉队。前皇马名将萨尔加多，甚至还指出埃梅里存在性格缺陷，根本治愈不了自己内心天生的自负。,0.985650496
至于中前场，2-2战平伯恩利一役已经证明博格巴、马蒂奇和埃雷拉这个铁三角目前无人可替：新援弗雷泽迟迟未能适应英超，佩雷拉和麦克托米奈稍显平庸，费莱尼也已经转会离队。此外，曼联一直没有正印的右边锋，导致目前进攻拉不开宽度，全部囤积在左路。,0.984942434
月4日讯 随着曼联最近的一波4连胜，球队之间的消极情绪与低迷士气彻底不复存在。在这4场比赛中，贡献了4球3助攻的博格巴成为了球队当之无愧的进攻核心。被索尔斯克亚解放到了前腰的位置，博格巴终于找到了自己的最佳定位。西班牙媒体哀叹：巴萨已经无望得到法国人，因为他就是曼联的梅西。,0.984801107
斯科尔斯自1994年7月开始为曼联效力，一直到2011年夏天退役，2013年1月弗格森退休赛季球队缺少中场中路球员，斯科尔斯又复出征战了半个赛季。结束球员生涯后，斯科尔斯于2013-14赛季下半程担任吉格斯的助手，辅佐曾经的队友带曼联度过难关。2014年夏天开始，斯科尔斯成为索尔福德的控股人之一，一直没有出山执教任何球队。此次执教奥德汉姆是他首次作为主教练执教球队，但仅在上任31天后就宣布辞职，令人唏嘘不已。,0.984678039
这中间发生了什么？从C罗自己的角度，在出类拔萃的足球天赋的基础上，是永不服输的斗志与不断进取的精神塑造了他，是刻苦训练与努力加练成就了他。从外部原因来看，弗格森如父亲般对他既宠爱又严格，为C罗私人订制了一条走向最顶级巨星的成功道路：让球员在训练中故意犯规却视而不见，让他变得更坚韧、强硬，球风更简练；让助教穆伦斯丁帮助他提升战术意识和身体素质，让他不再单打独斗和惧怕对抗；让吉格斯传授他突破过人的技巧，让他的盘带更具杀伤力和侵略性。,0.984548734
自从上月2-1战胜利物浦以来，孔帕尼就没有出场，而伤病无疑成为这些年来困扰孔帕尼的梦魇。对此孔帕尼也深表愧疚之情：“作为一个男人、一名运动员，我觉得自己内心足够强大，而且和以往一样有动力，但我过去的伤病，让我的恢复变得更复杂。不过我有康复的计划，我会回来。”,0.984435818
但是利物浦主帅克洛普却并没有这么乐观，他认为世界上任何球队客场对战曼城都非常艰难，都不奢望赢球：“我从来不去想两支球队之间的分差，甚至一秒钟都有想过，我们获得了54个积分，说实话，这简直令人难以置信，这真的很奇怪，或者说感觉很奇怪。现在我们所能做的是继续前进，在击败阿森纳后我们要恢复一下，这是非常重要的事情，然后我们要去准备下一场比赛。”,0.983996967
